model_name,prompt_type,total_attempts,successful_attempts,failed_attempts,timeout_attempts,execution_time_mean,execution_time_median,execution_time_sd,prediction_accuracy,auc_roc,total_duration_mean,total_duration_median,total_duration_sd,load_duration_mean,load_duration_median,load_duration_sd,prompt_eval_duration_mean,prompt_eval_duration_median,prompt_eval_duration_sd,eval_duration_mean,eval_duration_median,eval_duration_sd,true_positives,true_negatives,false_positives,false_negatives,precision,recall,f1_score,txt_accuracy,txt_auc_roc,model_dir,model_params,model_quantization
mistral-nemo:12b-instruct-2407-q4_K_M,PromptType.COT,100,100,0,0,2.0844561100006103,2.075851798057556,0.270024273405195,44.0,0.5736607142857143,,,,,,,,,,,,,24,20,52,4,0.3157894736842105,0.8571428571428571,0.46153846153846156,44.0,0.5737,mistral-nemo_12b-instruct-2407-q4_k_m,12,q4_k_m
mistral-nemo:12b-instruct-2407-q4_K_M,PromptType.COT_NSHOT,100,100,0,0,2.2031223130226136,2.159256339073181,0.2481174229575727,39.0,0.5942028985507246,,,,,,,,,,,,,17,22,47,14,0.265625,0.5483870967741935,0.35789473684210527,39.0,0.5942,mistral-nemo_12b-instruct-2407-q4_k_m,12,q4_k_m
mistral-nemo:12b-instruct-2407-q4_K_M,PromptType.SYSTEM1,100,100,0,0,0.3171911835670471,0.23568928241729736,0.7895004745515306,53.0,0.5367999999999999,,,,,,,,,,,,,17,36,39,8,0.30357142857142855,0.68,0.4197530864197531,53.0,0.5368,mistral-nemo_12b-instruct-2407-q4_k_m,12,q4_k_m
dolphin3:8b-llama3.1-q4_K_M,PromptType.COT,100,100,0,0,1.2985336518287658,1.2683089971542358,0.2312274189893618,35.0,0.5353430353430354,,,,,,,,,,,,,20,15,59,6,0.25316455696202533,0.7692307692307693,0.38095238095238104,35.0,0.5353,dolphin3_8b-llama3_1-q4_k_m,8,q4_k_m
dolphin3:8b-llama3.1-q4_K_M,PromptType.COT_NSHOT,100,100,0,0,1.2677862787246703,1.269666075706482,0.16820124737481376,64.0,0.4004677754677755,,,,,,,,,,,,,6,58,16,20,0.2727272727272727,0.23076923076923078,0.24999999999999994,64.0,0.4005,dolphin3_8b-llama3_1-q4_k_m,8,q4_k_m
dolphin3:8b-llama3.1-q4_K_M,PromptType.SYSTEM1,100,100,0,0,0.27376714468002317,0.20970404148101807,0.626486127960232,59.0,0.5311850311850311,,,,,,,,,,,,,15,44,30,11,0.3333333333333333,0.5769230769230769,0.4225352112676057,59.0,0.5312,dolphin3_8b-llama3_1-q4_k_m,8,q4_k_m
gemma2:27b-instruct-q3_K_M,PromptType.COT,100,100,0,0,4.013156774044037,3.9392952919006348,0.4856217123976701,55.0,0.6346507352941178,,,,,,,,,,,,,17,38,30,15,0.3617021276595745,0.53125,0.4303797468354431,55.0,0.6347,gemma2_27b-instruct-q3_k_m,27,unknown
gemma2:27b-instruct-q3_K_M,PromptType.COT_NSHOT,100,100,0,0,4.061868717670441,4.038581013679504,0.5722482809999847,57.0,0.5458666666666667,,,,,,,,,,,,,13,44,31,12,0.29545454545454547,0.52,0.3768115942028986,57.0,0.5459,gemma2_27b-instruct-q3_k_m,27,unknown
gemma2:27b-instruct-q3_K_M,PromptType.SYSTEM1,100,100,0,0,0.7397144317626954,0.7509104013442993,0.35563705775788335,70.0,0.5363825363825365,,,,,,,,,,,,,7,63,11,19,0.3888888888888889,0.2692307692307692,0.3181818181818182,70.0,0.5364,gemma2_27b-instruct-q3_k_m,27,unknown
nemotron-mini:4b-instruct-q4_K_M,PromptType.COT,100,100,0,0,0.7266032314300537,0.7298643589019775,0.15571723755062003,43.0,0.5490679824561403,,,,,,,,,,,,,18,25,51,6,0.2608695652173913,0.75,0.3870967741935483,43.0,0.5491,nemotron-mini_4b-instruct-q4_k_m,4,q4_k_m
nemotron-mini:4b-instruct-q4_K_M,PromptType.COT_NSHOT,100,100,0,0,0.715678198337555,0.6941670179367065,0.10881147618548898,45.0,0.5292192613370734,,,,,,,,,,,,,23,22,47,8,0.32857142857142857,0.7419354838709677,0.45544554455445546,45.0,0.5292,nemotron-mini_4b-instruct-q4_k_m,4,q4_k_m
nemotron-mini:4b-instruct-q4_K_M,PromptType.SYSTEM1,100,100,0,0,0.22327943325042723,0.183050274848938,0.40244564208797357,57.0,0.5223409422049538,,,,,,,,,,,,,14,43,28,15,0.3333333333333333,0.4827586206896552,0.39436619718309857,57.0,0.5223,nemotron-mini_4b-instruct-q4_k_m,4,q4_k_m
falcon3:3b-instruct-fp16,PromptType.COT,100,100,0,0,1.1090925550460815,1.0988980531692505,0.18342102067760163,45.0,0.5503472222222221,,,,,,,,,,,,,16,29,43,12,0.2711864406779661,0.5714285714285714,0.367816091954023,45.0,0.5503,falcon3_3b-instruct-fp16,3,fp16
falcon3:3b-instruct-fp16,PromptType.COT_NSHOT,100,100,0,0,1.1898214554786681,1.1831448078155518,0.17208931481541564,37.0,0.5654761904761905,,,,,,,,,,,,,27,10,60,3,0.3103448275862069,0.9,0.4615384615384615,37.0,0.5655,falcon3_3b-instruct-fp16,3,fp16
falcon3:3b-instruct-fp16,PromptType.SYSTEM1,100,100,0,0,0.29593339920043943,0.22260475158691406,0.6515358671527509,34.0,0.45322245322245314,,,,,,,,,,,,,19,15,59,7,0.24358974358974358,0.7307692307692307,0.36538461538461536,34.0,0.4532,falcon3_3b-instruct-fp16,3,fp16
exaone3.5:7.8b-instruct-q4_K_M,PromptType.COT,100,100,0,0,1.5852164506912232,1.5771092176437378,0.20863855252892718,38.0,0.500445632798574,,,,,,,,,,,,,26,12,54,8,0.325,0.7647058823529411,0.456140350877193,38.0,0.5004,exaone3_5_7_8b-instruct-q4_k_m,8,q4_k_m
exaone3.5:7.8b-instruct-q4_K_M,PromptType.COT_NSHOT,100,100,0,0,1.804470455646515,1.7019275426864624,0.40496854639729146,35.0,0.5166666666666667,,,,,,,,,,,,,24,11,59,6,0.2891566265060241,0.8,0.4247787610619469,35.0,0.5167,exaone3_5_7_8b-instruct-q4_k_m,8,q4_k_m
exaone3.5:7.8b-instruct-q4_K_M,PromptType.SYSTEM1,100,100,0,0,0.30303938150405885,0.24511897563934326,0.5749020322434842,61.0,0.5443937087772706,,,,,,,,,,,,,13,48,25,14,0.34210526315789475,0.48148148148148145,0.39999999999999997,61.0,0.5444,exaone3_5_7_8b-instruct-q4_k_m,8,q4_k_m
marco-o1:7b-q4_K_M,PromptType.COT,100,100,0,0,2.211740162372589,2.1438478231430054,0.6603584856559644,34.0,0.5318115590092278,,,,,,,,,,,,,18,16,55,11,0.2465753424657534,0.6206896551724138,0.35294117647058826,34.0,0.5318,marco-o1_7b-q4_k_m,7,q4_k_m
marco-o1:7b-q4_K_M,PromptType.COT_NSHOT,100,100,0,0,1.7308764910697938,1.539512038230896,0.6757000944542627,41.0,0.5799086757990868,,,,,,,,,,,,,23,18,55,4,0.2948717948717949,0.8518518518518519,0.4380952380952381,41.0,0.5799,marco-o1_7b-q4_k_m,7,q4_k_m
marco-o1:7b-q4_K_M,PromptType.SYSTEM1,100,100,0,0,0.25850810527801515,0.18795692920684814,0.7032524053571992,69.0,0.5857432775240994,,,,,,,,,,,,,11,58,15,16,0.4230769230769231,0.4074074074074074,0.4150943396226415,69.0,0.5857,marco-o1_7b-q4_k_m,7,q4_k_m
aya-expanse:32b-q4_K_M,PromptType.COT,100,100,0,0,5.81958224773407,5.773486137390137,0.961241290548946,39.0,0.47149122807017546,,,,,,,,,,,,,18,21,55,6,0.2465753424657534,0.75,0.37113402061855666,39.0,0.4715,aya-expanse_32b-q4_k_m,32,q4_k_m
aya-expanse:32b-q4_K_M,PromptType.COT_NSHOT,100,100,0,0,5.332272493839264,5.285352349281311,0.7205842820618846,44.0,0.5774428274428275,,,,,,,,,,,,,17,27,47,9,0.265625,0.6538461538461539,0.37777777777777777,44.0,0.5774,aya-expanse_32b-q4_k_m,32,q4_k_m
aya-expanse:32b-q4_K_M,PromptType.SYSTEM1,100,100,0,0,0.9252939081192016,0.6864774227142334,2.3521235012108197,47.0,0.48036465638148673,,,,,,,,,,,,,20,27,42,11,0.3225806451612903,0.6451612903225806,0.4301075268817204,47.0,0.4804,aya-expanse_32b-q4_k_m,32,q4_k_m
falcon3:10b-instruct-fp16,PromptType.COT,100,100,0,0,4.34021044254303,4.35187840461731,0.5915745115455133,55.0,0.5488101019912579,,,,,,,,,,,,,12,43,28,17,0.3,0.41379310344827586,0.34782608695652173,55.0,0.5488,falcon3_10b-instruct-fp16,10,fp16
falcon3:10b-instruct-fp16,PromptType.COT_NSHOT,100,100,0,0,4.559008991718292,4.544758200645447,0.5607640191781095,52.0,0.627467105263158,,,,,,,,,,,,,17,35,41,7,0.29310344827586204,0.7083333333333334,0.41463414634146345,52.0,0.6275,falcon3_10b-instruct-fp16,10,fp16
falcon3:10b-instruct-fp16,PromptType.SYSTEM1,100,100,0,0,0.8728845715522766,0.6989990472793579,1.9097744205014557,47.0,0.62995337995338,,,,,,,,,,,,,21,26,52,1,0.2876712328767123,0.9545454545454546,0.44210526315789467,47.0,0.63,falcon3_10b-instruct-fp16,10,fp16
falcon3:10b-instruct-q4_K_M,PromptType.COT,100,100,0,0,1.9356877040863036,1.9005281925201416,0.2841932982469107,54.0,0.5034722222222222,,,,,,,,,,,,,13,41,31,15,0.29545454545454547,0.4642857142857143,0.36111111111111116,54.0,0.5035,falcon3_10b-instruct-q4_k_m,10,q4_k_m
falcon3:10b-instruct-q4_K_M,PromptType.COT_NSHOT,100,100,0,0,2.1071973872184753,2.087807059288025,0.23640116388171778,49.0,0.5060882800608828,,,,,,,,,,,,,17,32,41,10,0.29310344827586204,0.6296296296296297,0.4,49.0,0.5061,falcon3_10b-instruct-q4_k_m,10,q4_k_m
falcon3:10b-instruct-q4_K_M,PromptType.SYSTEM1,100,100,0,0,0.3651826000213623,0.3129948377609253,0.6470174656325122,35.0,0.44233378561736775,,,,,,,,,,,,,29,6,61,4,0.32222222222222224,0.8787878787878788,0.4715447154471545,35.0,0.4423,falcon3_10b-instruct-q4_k_m,10,q4_k_m
gemma2:2b-instruct-fp16,PromptType.COT,100,100,0,0,2.3680942940711973,1.8145564794540405,1.3576717867885573,49.0,0.4732620320855615,,,,,,,,,,,,,22,27,39,12,0.36065573770491804,0.6470588235294118,0.4631578947368421,49.0,0.4733,gemma2_2b-instruct-fp16,2,fp16
gemma2:2b-instruct-fp16,PromptType.COT_NSHOT,100,100,0,0,2.0335327982902527,1.3120543956756592,1.1405902361597784,57.0,0.5465176715176715,,,,,,,,,,,,,21,36,38,5,0.3559322033898305,0.8076923076923077,0.4941176470588236,57.0,0.5465,gemma2_2b-instruct-fp16,2,fp16
gemma2:2b-instruct-fp16,PromptType.SYSTEM1,100,100,0,0,0.6203534412384033,0.3051666021347046,0.7422057458169106,62.0,0.4936886395511922,,,,,,,,,,,,,11,51,18,20,0.3793103448275862,0.3548387096774194,0.36666666666666664,62.0,0.4937,gemma2_2b-instruct-fp16,2,fp16
llama3.1:8b-instruct-fp16,PromptType.COT,100,100,0,0,4.266211833953857,3.8238470554351807,2.04455458280387,34.0,0.5142543859649122,,,,,,,,,,,,,21,13,63,3,0.25,0.875,0.3888888888888889,34.0,0.5143,llama3_1_8b-instruct-fp16,8,fp16
llama3.1:8b-instruct-fp16,PromptType.COT_NSHOT,100,100,0,0,3.9104160332679747,3.7822391986846924,0.6080294191124148,51.0,0.5945945945945946,,,,,,,,,,,,,22,29,45,4,0.3283582089552239,0.8461538461538461,0.4731182795698925,51.0,0.5946,llama3_1_8b-instruct-fp16,8,fp16
llama3.1:8b-instruct-fp16,PromptType.SYSTEM1,100,100,0,0,0.51905193567276,0.3722052574157715,1.4692061538239958,64.0,0.6384000000000001,,,,,,,,,,,,,13,51,24,12,0.35135135135135137,0.52,0.4193548387096775,64.0,0.6384,llama3_1_8b-instruct-fp16,8,fp16
tulu3:8b-fp16,PromptType.COT,100,100,0,0,3.113879499435425,3.070509672164917,0.441056393588536,39.0,0.3987372510927635,,,,,,,,,,,,,23,16,55,6,0.2948717948717949,0.7931034482758621,0.42990654205607476,39.0,0.3987,tulu3_8b-fp16,8,fp16
tulu3:8b-fp16,PromptType.COT_NSHOT,100,100,0,0,3.001937847137451,3.0078632831573486,0.4300827396279244,58.0,0.46505494505494505,,,,,,,,,,,,,15,43,22,20,0.40540540540540543,0.42857142857142855,0.4166666666666667,58.0,0.4651,tulu3_8b-fp16,8,fp16
tulu3:8b-fp16,PromptType.SYSTEM1,100,100,0,0,0.46188481330871584,0.29344868659973145,1.6760470693508458,57.0,0.5149670218163369,,,,,,,,,,,,,12,45,28,15,0.3,0.4444444444444444,0.3582089552238806,57.0,0.515,tulu3_8b-fp16,8,fp16
falcon3:7b-instruct-fp16,PromptType.COT,100,100,0,0,2.79604740858078,2.843947172164917,0.6260487763328654,52.0,0.5781329274479959,,,,,,,,,,,,,19,33,40,8,0.3220338983050847,0.7037037037037037,0.441860465116279,52.0,0.5781,falcon3_7b-instruct-fp16,7,fp16
falcon3:7b-instruct-fp16,PromptType.COT_NSHOT,100,100,0,0,2.8525767850875856,2.8867796659469604,0.38205773872027454,47.0,0.6123795027904616,,,,,,,,,,,,,21,26,47,6,0.3088235294117647,0.7777777777777778,0.44210526315789467,47.0,0.6124,falcon3_7b-instruct-fp16,7,fp16
falcon3:7b-instruct-fp16,PromptType.SYSTEM1,100,100,0,0,0.6603092885017395,0.5164937973022461,1.4254816848485257,47.0,0.53125,,,,,,,,,,,,,18,29,47,6,0.27692307692307694,0.75,0.40449438202247195,47.0,0.5312,falcon3_7b-instruct-fp16,7,fp16
llama3.2:3b-instruct-q4_K_M,PromptType.COT,100,100,0,0,0.7862621974945069,0.7569934129714966,0.17135650104363584,35.0,0.581374321880651,,,,,,,,,,,,,17,18,61,4,0.21794871794871795,0.8095238095238095,0.3434343434343435,35.0,0.5814,llama3_2_3b-instruct-q4_k_m,3,q4_k_m
llama3.2:3b-instruct-q4_K_M,PromptType.COT_NSHOT,100,100,0,0,0.7230316829681397,0.6595133543014526,0.24484351428404014,53.0,0.5601604278074865,,,,,,,,,,,,,19,34,32,15,0.37254901960784315,0.5588235294117647,0.4470588235294118,53.0,0.5602,llama3_2_3b-instruct-q4_k_m,3,q4_k_m
llama3.2:3b-instruct-q4_K_M,PromptType.SYSTEM1,100,100,0,0,0.17139770746231078,0.1295020580291748,0.41820718687421776,57.0,0.5226190476190475,,,,,,,,,,,,,20,37,33,10,0.37735849056603776,0.6666666666666666,0.4819277108433735,57.0,0.5226,llama3_2_3b-instruct-q4_k_m,3,q4_k_m
olmo2:13b-1124-instruct-fp16,PromptType.COT,100,100,0,0,7.329767227172852,6.809119701385498,2.290460251041171,46.0,0.5208333333333334,,,,,,,,,,,,,15,31,41,13,0.26785714285714285,0.5357142857142857,0.3571428571428571,46.0,0.5208,olmo2_13b-1124-instruct-fp16,13,fp16
olmo2:13b-1124-instruct-fp16,PromptType.COT_NSHOT,100,100,0,0,6.336825478076935,6.066298842430115,1.1021817047026872,41.0,0.47571428571428565,,,,,,,,,,,,,19,22,48,11,0.2835820895522388,0.6333333333333333,0.3917525773195876,41.0,0.4757,olmo2_13b-1124-instruct-fp16,13,fp16
olmo2:13b-1124-instruct-fp16,PromptType.SYSTEM1,100,100,0,0,0.5835629653930664,0.47771501541137695,0.5713534408334906,67.0,0.5119047619047619,,,,,,,,,,,,,13,54,18,15,0.41935483870967744,0.4642857142857143,0.44067796610169496,67.0,0.5119,olmo2_13b-1124-instruct-fp16,13,fp16
qwen2.5:1.5b-instruct-q4_K_M,PromptType.COT,100,100,0,0,0.5121271109580994,0.5107929706573486,0.10626636231988766,65.0,0.5041118421052632,,,,,,,,,,,,,6,59,17,18,0.2608695652173913,0.25,0.2553191489361702,65.0,0.5041,qwen2_5_1_5b-instruct-q4_k_m,5,q4_k_m
qwen2.5:1.5b-instruct-q4_K_M,PromptType.COT_NSHOT,100,100,0,0,0.5697302222251892,0.5544019937515259,0.13019977475718894,37.0,0.6826190476190477,,,,,,,,,,,,,19,18,52,11,0.2676056338028169,0.6333333333333333,0.37623762376237624,37.0,0.6826,qwen2_5_1_5b-instruct-q4_k_m,5,q4_k_m
qwen2.5:1.5b-instruct-q4_K_M,PromptType.SYSTEM1,100,100,0,0,0.14444740295410155,0.12075412273406982,0.23067507508853596,31.0,0.5248604769152714,,,,,,,,,,,,,22,9,64,5,0.2558139534883721,0.8148148148148148,0.3893805309734513,31.0,0.5249,qwen2_5_1_5b-instruct-q4_k_m,5,q4_k_m
reflection:70b-q4_K_M,PromptType.COT,100,100,0,0,48.30497886419296,47.64739811420441,9.397940830489464,49.0,0.7064496684749849,,,,,,,,,,,,,18,31,48,3,0.2727272727272727,0.8571428571428571,0.41379310344827586,49.0,0.7064,reflection_70b-q4_k_m,70,q4_k_m
reflection:70b-q4_K_M,PromptType.COT_NSHOT,95,95,0,0,54.735854362186636,54.57957315444946,8.934263310212636,51.578947368421055,0.5103485838779956,,,,,,,,,,,,,13,36,32,14,0.28888888888888886,0.48148148148148145,0.36111111111111105,51.58,0.5103,reflection_70b-q4_k_m,70,q4_k_m
reflection:70b-q4_K_M,PromptType.SYSTEM1,100,100,0,0,1.6187548899650575,1.0378646850585938,4.621646585952033,48.0,0.5514813016027198,,,,,,,,,,,,,22,26,45,7,0.3283582089552239,0.7586206896551724,0.4583333333333333,48.0,0.5515,reflection_70b-q4_k_m,70,q4_k_m
llama3.2:1b-instruct-q4_K_M,PromptType.COT,100,100,0,0,0.4310504555702209,0.42754125595092773,0.17466192518253384,31.0,0.421321029626032,,,,,,,,,,,,,27,4,67,2,0.2872340425531915,0.9310344827586207,0.4390243902439025,31.0,0.4213,llama3_2_1b-instruct-q4_k_m,1,q4_k_m
llama3.2:1b-instruct-q4_K_M,PromptType.COT_NSHOT,100,100,0,0,0.4482543849945068,0.3375207185745239,0.6969154046501498,31.0,0.4288,,,,,,,,,,,,,21,10,65,4,0.2441860465116279,0.84,0.3783783783783784,31.0,0.4288,llama3_2_1b-instruct-q4_k_m,1,q4_k_m
llama3.2:1b-instruct-q4_K_M,PromptType.SYSTEM1,100,100,0,0,0.10752786636352539,0.09248268604278564,0.15940572203471187,44.0,0.48506433823529416,,,,,,,,,,,,,21,23,45,11,0.3181818181818182,0.65625,0.4285714285714286,44.0,0.4851,llama3_2_1b-instruct-q4_k_m,1,q4_k_m
granite3.1-moe:3b-instruct-q4_K_M,PromptType.COT,100,100,0,0,1.4734898710250854,1.4878816604614258,0.3023948767356052,46.0,0.5546666666666665,,,,,,,,,,,,,18,28,47,7,0.27692307692307694,0.72,0.4,46.0,0.5547,granite3_1-moe_3b-instruct-q4_k_m,3,q4_k_m
granite3.1-moe:3b-instruct-q4_K_M,PromptType.COT_NSHOT,100,100,0,0,1.3765991234779358,1.3985140323638916,0.42327886090080236,39.0,0.4625459558823529,,,,,,,,,,,,,25,14,54,7,0.31645569620253167,0.78125,0.4504504504504505,39.0,0.4625,granite3_1-moe_3b-instruct-q4_k_m,3,q4_k_m
granite3.1-moe:3b-instruct-q4_K_M,PromptType.SYSTEM1,100,100,0,0,0.5416971230506897,0.256359338760376,0.42405871257777566,56.0,0.5387700534759359,,,,,,,,,,,,,22,34,32,12,0.4074074074074074,0.6470588235294118,0.5,56.0,0.5388,granite3_1-moe_3b-instruct-q4_k_m,3,q4_k_m
exaone3.5:2.4b-instruct-fp16,PromptType.COT,100,100,0,0,1.5533229064941407,1.4847153425216675,0.3344086082603689,52.0,0.4577114427860697,,,,,,,,,,,,,22,30,37,11,0.3728813559322034,0.6666666666666666,0.47826086956521735,52.0,0.4577,exaone3_5_2_4b-instruct-fp16,4,fp16
exaone3.5:2.4b-instruct-fp16,PromptType.COT_NSHOT,100,100,0,0,1.8684717297554017,1.6796143054962158,0.6343323193073989,58.0,0.515895278167368,,,,,,,,,,,,,12,46,23,19,0.34285714285714286,0.3870967741935484,0.3636363636363636,58.0,0.5159,exaone3_5_2_4b-instruct-fp16,4,fp16
exaone3.5:2.4b-instruct-fp16,PromptType.SYSTEM1,100,100,0,0,0.3406186032295227,0.2406395673751831,0.6435050628462179,49.0,0.5794763908368397,,,,,,,,,,,,,25,24,45,6,0.35714285714285715,0.8064516129032258,0.495049504950495,49.0,0.5795,exaone3_5_2_4b-instruct-fp16,4,fp16
aya-expanse:8b-fp16,PromptType.COT,100,100,0,0,3.9049135279655456,3.879522681236267,0.5417732135683263,49.0,0.6634424603174603,,,,,,,,,,,,,24,25,47,4,0.3380281690140845,0.8571428571428571,0.48484848484848475,49.0,0.6634,aya-expanse_8b-fp16,8,fp16
aya-expanse:8b-fp16,PromptType.COT_NSHOT,100,100,0,0,3.75228187084198,3.733201026916504,0.4865268169299465,58.0,0.5094380094380093,,,,,,,,,,,,,26,32,31,11,0.45614035087719296,0.7027027027027027,0.553191489361702,58.0,0.5094,aya-expanse_8b-fp16,8,fp16
aya-expanse:8b-fp16,PromptType.SYSTEM1,100,100,0,0,0.6032772874832153,0.44342100620269775,1.542998017205044,51.0,0.6388499298737728,,,,,,,,,,,,,25,26,43,6,0.36764705882352944,0.8064516129032258,0.5050505050505051,51.0,0.6388,aya-expanse_8b-fp16,8,fp16
llama3.1:70b-instruct-q4_K_M,PromptType.COT,100,100,0,0,10.190638477802276,10.045297026634216,1.7278484659054212,42.0,0.5266666666666666,,,,,,,,,,,,,23,19,51,7,0.3108108108108108,0.7666666666666667,0.4423076923076923,42.0,0.5267,llama3_1_70b-instruct-q4_k_m,70,q4_k_m
llama3.1:70b-instruct-q4_K_M,PromptType.COT_NSHOT,100,100,0,0,9.925298042297364,9.731012463569641,1.5966432606962417,50.0,0.5716666666666667,,,,,,,,,,,,,17,33,37,13,0.3148148148148148,0.5666666666666667,0.4047619047619047,50.0,0.5717,llama3_1_70b-instruct-q4_k_m,70,q4_k_m
llama3.1:70b-instruct-q4_K_M,PromptType.SYSTEM1,100,100,0,0,1.4082302093505858,1.0236808061599731,4.101747580371209,46.0,0.4508928571428571,,,,,,,,,,,,,14,32,40,14,0.25925925925925924,0.5,0.3414634146341463,46.0,0.4509,llama3_1_70b-instruct-q4_k_m,70,q4_k_m
granite3.1-dense:8b-instruct-fp16,PromptType.COT,100,100,0,0,4.4935834813117985,4.497847199440002,1.058544452288196,52.0,0.608695652173913,,,,,,,,,,,,,24,28,41,7,0.36923076923076925,0.7741935483870968,0.5,52.0,0.6087,granite3_1-dense_8b-instruct-fp16,8,fp16
granite3.1-dense:8b-instruct-fp16,PromptType.COT_NSHOT,100,100,0,0,4.043028998374939,3.9207870960235596,0.6865889454046865,61.0,0.4546517064048621,,,,,,,,,,,,,8,53,16,23,0.3333333333333333,0.25806451612903225,0.29090909090909095,61.0,0.4547,granite3_1-dense_8b-instruct-fp16,8,fp16
granite3.1-dense:8b-instruct-fp16,PromptType.SYSTEM1,100,100,0,0,1.345056073665619,0.41584503650665283,1.8877715761427079,47.0,0.5852355512384652,,,,,,,,,,,,,16,31,40,13,0.2857142857142857,0.5517241379310345,0.3764705882352941,47.0,0.5852,granite3_1-dense_8b-instruct-fp16,8,fp16
granite3.1-moe:3b-instruct-fp16,PromptType.COT,100,100,0,0,1.671638116836548,1.6838566064834595,0.36795646337077986,54.0,0.45322245322245325,,,,,,,,,,,,,17,37,37,9,0.3148148148148148,0.6538461538461539,0.42500000000000004,54.0,0.4532,granite3_1-moe_3b-instruct-fp16,3,fp16
granite3.1-moe:3b-instruct-fp16,PromptType.COT_NSHOT,100,100,0,0,1.6648057508468628,1.624023675918579,0.34610449998557963,36.0,0.43501636278634875,,,,,,,,,,,,,26,10,59,5,0.3058823529411765,0.8387096774193549,0.44827586206896564,36.0,0.435,granite3_1-moe_3b-instruct-fp16,3,fp16
granite3.1-moe:3b-instruct-fp16,PromptType.SYSTEM1,100,100,0,0,0.9258420372009277,1.0768018960952759,0.6568837602452084,53.0,0.45251017639077346,,,,,,,,,,,,,19,34,33,14,0.36538461538461536,0.5757575757575758,0.4470588235294118,53.0,0.4525,granite3_1-moe_3b-instruct-fp16,3,fp16
dolphin-llama3.1:8b-v2.9.4-Q4_K_M,PromptType.COT,100,100,0,0,1.424716718196869,1.4198955297470093,0.2933766323035657,29.0,0.4747545582047686,,,,,,,,,,,,,23,6,63,8,0.26744186046511625,0.7419354838709677,0.3931623931623931,29.0,0.4748,dolphin-llama3_1_8b-v2_9_4-q4_k_m,8,q4_k_m
dolphin-llama3.1:8b-v2.9.4-Q4_K_M,PromptType.COT_NSHOT,100,100,0,0,1.449495940208435,1.4537367820739746,0.301489629811026,55.0,0.5588095238095239,,,,,,,,,,,,,24,31,39,6,0.38095238095238093,0.8,0.5161290322580645,55.0,0.5588,dolphin-llama3_1_8b-v2_9_4-q4_k_m,8,q4_k_m
dolphin-llama3.1:8b-v2.9.4-Q4_K_M,PromptType.SYSTEM1,100,100,0,0,0.2472466802597046,0.18279147148132324,0.6378807028753563,51.0,0.5411407199625993,,,,,,,,,,,,,18,33,36,13,0.3333333333333333,0.5806451612903226,0.4235294117647058,51.0,0.5411,dolphin-llama3_1_8b-v2_9_4-q4_k_m,8,q4_k_m
granite3.1-dense:2b-instruct-fp16,PromptType.COT,100,100,0,0,1.2814131212234496,1.259157657623291,0.20452515206082922,29.0,0.5111618467782851,,,,,,,,,,,,,24,5,68,3,0.2608695652173913,0.8888888888888888,0.4033613445378151,29.0,0.5112,granite3_1-dense_2b-instruct-fp16,2,fp16
granite3.1-dense:2b-instruct-fp16,PromptType.COT_NSHOT,100,100,0,0,1.1096522736549377,1.1021959781646729,0.22167184064391585,52.0,0.5837362637362637,,,,,,,,,,,,,23,29,36,12,0.3898305084745763,0.6571428571428571,0.4893617021276596,52.0,0.5837,granite3_1-dense_2b-instruct-fp16,2,fp16
granite3.1-dense:2b-instruct-fp16,PromptType.SYSTEM1,100,100,0,0,0.417463390827179,0.18106794357299805,0.6034529591583524,57.0,0.4058853373921867,,,,,,,,,,,,,12,45,28,15,0.3,0.4444444444444444,0.3582089552238806,57.0,0.4059,granite3_1-dense_2b-instruct-fp16,2,fp16
qwen2.5:7b-instruct-q4_K_M,PromptType.COT,100,100,0,0,1.2337439155578613,1.2283142805099487,0.19208949948604642,52.0,0.5799086757990867,,,,,,,,,,,,,21,31,42,6,0.3333333333333333,0.7777777777777778,0.4666666666666666,52.0,0.5799,qwen2_5_7b-instruct-q4_k_m,7,q4_k_m
qwen2.5:7b-instruct-q4_K_M,PromptType.COT_NSHOT,100,100,0,0,1.300862271785736,1.2925740480422974,0.14064014537673417,54.0,0.5558523555123847,,,,,,,,,,,,,23,31,40,6,0.36507936507936506,0.7931034482758621,0.5,54.0,0.5559,qwen2_5_7b-instruct-q4_k_m,7,q4_k_m
qwen2.5:7b-instruct-q4_K_M,PromptType.SYSTEM1,100,100,0,0,0.2537959313392639,0.19027388095855713,0.630973740583135,58.0,0.5128837719298245,,,,,,,,,,,,,9,49,27,15,0.25,0.375,0.3,58.0,0.5129,qwen2_5_7b-instruct-q4_k_m,7,q4_k_m
glm4:9b-chat-q4_K_M,PromptType.COT,100,100,0,0,1.7901972532272339,1.7530221939086914,0.24171320702633048,35.0,0.46453333333333335,,,,,,,,,,,,,19,16,59,6,0.24358974358974358,0.76,0.36893203883495146,35.0,0.4645,glm4_9b-chat-q4_k_m,9,q4_k_m
glm4:9b-chat-q4_K_M,PromptType.COT_NSHOT,100,100,0,0,2.093971211910248,2.0759705305099487,0.3108003650270531,36.0,0.5419146825396826,,,,,,,,,,,,,23,13,59,5,0.2804878048780488,0.8214285714285714,0.4181818181818182,36.0,0.5419,glm4_9b-chat-q4_k_m,9,q4_k_m
