Unnamed: 0,sex_recorded_in_1997,marriage_or_cohabitation_status_in_2002,highest_degree_by_2002,college_enrollment_status_in_2002,jobs_held_in_2002,household_size_in_1997,parent_or_guardian_relationship_at_age_12,raised_in_urban_or_rural_area,homeless_for_2+_nights_over_last_5_years,any_adult_household_member_jailed_in_last_5_years,recieved_food_stamps_in_2002,victim_of_violent_crime_in_last_5_years,i_often_prey_to_god_for_help,god_has_nothing_to_do_with_me_personally,how_much_time_in_last_month_when_nothing_cheers_you_up,used_marijuana_in_last_4_years,used_cocaine_or_other_hard_drug_in_last_4_years,used_any_drug_in_last_4_years,ever_arrested_in_last_5_years,number_of_arrests_in_last_5_years,target,ever_convicted_in_last_5_years,weight_in_lbs,age,height_total_inches,race
269,female,"married, spouse present",high school diploma (HS),"not enrolled, some college",2,5,"biological mother, marital status unknown",urban,False,False,False,False,False,False,some of the time,False,False,False,True,1,0,False,110.0,39,66,black
270,male,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",0,6,both biological parents,urban,False,False,False,False,True,False,none of the time,True,True,True,True,2,1,True,180.0,38,73,white
271,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,3,Unknown,Unknown,False,False,False,False,True,False,most of the time,False,False,False,True,1,0,False,187.0,38,71,white
272,female,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,3,Unknown,Unknown,False,False,False,True,True,False,some of the time,False,False,False,True,1,0,False,112.0,40,61,hispanic
273,male,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",3,5,"biological mother, other parent present",Unknown,False,False,False,False,True,False,none of the time,False,False,False,True,1,0,False,212.0,39,67,white
274,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,4,Unknown,urban,False,True,False,False,False,False,none of the time,True,False,True,True,1,0,False,155.0,40,68,black
275,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,4,"biological mother, marital status unknown",urban,False,False,False,True,False,True,none of the time,True,True,True,True,19,0,True,185.0,38,69,black
276,male,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,5,"biological mother, marital status unknown",urban,False,True,False,False,True,False,none of the time,True,False,True,True,6,1,True,162.0,39,73,white
277,female,"married, spouse present",high school diploma (HS),"not enrolled, high school degree",2,5,"other adults, biological parent status unknown, not group quarters",urban,False,False,False,False,True,False,none of the time,True,False,True,True,1,0,False,130.0,42,62,white
278,female,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",4,5,"biological mother, marital status unknown",urban,False,True,False,True,True,True,some of the time,True,False,True,True,2,1,False,245.0,38,68,white
279,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,3,"other adults, biological parent status unknown, not group quarters",urban,False,False,False,False,True,True,none of the time,False,False,False,True,1,1,True,145.0,38,81,white
280,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,4,both biological parents,urban,False,False,False,False,True,False,none of the time,False,False,False,True,6,0,False,170.0,41,67,black
281,male,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",1,5,anything else,Unknown,False,False,False,False,True,False,some of the time,False,False,False,True,2,0,False,160.0,39,69,black
282,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",3,4,"biological mother, marital status unknown",rural,False,False,False,True,True,False,none of the time,True,False,True,True,1,1,False,165.0,38,81,white
283,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 2-year college,2,3,"other adults, biological parent status unknown, not group quarters",rural,False,True,False,False,True,False,most of the time,True,True,True,True,2,1,True,257.5,38,75,black
284,male,"never married, not cohabiting",GED,"not enrolled, GED",4,5,both biological parents,rural,False,False,False,False,True,False,some of the time,True,True,True,True,3,1,True,162.0,39,71,white
285,male,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",2,4,Unknown,Unknown,False,False,False,False,True,False,some of the time,False,False,False,True,1,1,False,162.0,38,73,white
286,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,2,3,"other adults, biological parent status unknown, not group quarters",urban,False,False,False,False,False,False,none of the time,True,True,True,True,1,0,False,180.0,42,70,white
287,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 2-year college,2,6,both biological parents,urban,False,False,False,False,True,False,none of the time,True,False,True,True,1,0,True,187.0,38,72,white
288,female,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,2,4,both biological parents,urban,False,False,False,False,True,False,none of the time,True,True,True,True,2,0,True,137.0,41,63,white
289,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, some college",5,3,"biological mother, marital status unknown",urban,False,False,False,True,True,False,none of the time,False,False,False,True,1,0,False,210.0,39,72,white
290,female,"never married, cohabiting",GED,"not enrolled, GED",0,4,"biological mother, other parent present",urban,False,True,True,False,True,False,none of the time,True,False,True,True,1,0,False,187.0,42,69,black
291,male,"never married, cohabiting",GED,"not enrolled, GED",4,5,"biological mother, marital status unknown",urban,True,False,True,True,True,False,none of the time,True,False,True,True,2,0,True,189.0,41,74,black
292,female,"never married, not cohabiting",high school diploma (HS),"not enrolled, 2-year college graduate",2,5,"biological mother, marital status unknown",urban,False,False,True,False,True,False,all of the time,True,False,True,True,1,0,False,212.0,41,63,black
293,male,"married, spouse present",high school diploma (HS),"not enrolled, high school degree",2,6,Unknown,Unknown,False,False,True,False,False,True,some of the time,True,False,True,True,1,0,False,140.0,42,64,white
294,male,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",4,5,"biological mother, marital status unknown",rural,False,False,True,False,True,False,some of the time,True,True,True,True,9,0,True,160.0,42,69,white
295,male,"never married, not cohabiting",GED,"not enrolled, some college",1,4,both biological parents,urban,False,False,False,False,False,False,none of the time,True,True,True,True,5,0,True,210.0,42,77,white
296,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,3,"biological dad, marital status unknown",urban,False,False,False,False,False,False,some of the time,True,True,True,True,2,1,True,162.0,41,71,white
297,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",3,5,"biological mother, marital status unknown",urban,True,False,False,False,False,False,none of the time,True,True,True,True,1,0,False,140.0,42,71,white
298,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,7,"biological mother, marital status unknown",urban,True,True,False,True,False,True,none of the time,True,False,True,True,1,0,True,250.0,39,73,white
299,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,2,4,both biological parents,urban,False,False,False,False,False,True,some of the time,True,False,True,True,2,1,False,154.0,40,70,white
300,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",1,5,"biological mother, other parent present",urban,True,False,False,False,True,False,some of the time,True,True,True,True,2,1,True,155.0,41,71,white
301,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,6,both biological parents,urban,False,False,False,False,False,True,some of the time,True,False,True,True,2,0,True,187.0,40,74,white
302,female,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",3,5,"biological mother, marital status unknown",urban,False,False,False,True,True,False,some of the time,True,False,True,True,1,0,True,135.0,41,63,white
303,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,4,"biological dad, marital status unknown",Unknown,False,False,False,False,True,True,none of the time,False,False,False,True,1,1,False,156.0,40,69,white
304,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,3,5,both biological parents,urban,False,False,False,False,False,False,none of the time,True,False,True,True,1,0,True,190.0,41,69,white
305,male,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",1,4,both biological parents,urban,False,False,False,False,False,False,none of the time,True,True,True,True,2,0,False,162.0,38,68,white
306,female,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",1,5,both biological parents,Unknown,False,False,False,False,False,True,none of the time,True,True,True,True,1,0,False,127.0,39,65,white
307,female,"married, spouse present",GED,"not enrolled, GED",1,4,"biological mother, marital status unknown",urban,False,False,True,False,False,False,most of the time,False,True,True,True,2,1,False,156.0,42,66,white
308,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, some college",4,3,both biological parents,rural,False,False,False,False,True,True,some of the time,True,True,True,True,3,1,False,165.0,39,72,white
309,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 2-year college,0,2,"biological mother, marital status unknown",urban,False,False,False,False,True,False,none of the time,True,True,True,True,1,0,True,153.0,38,71,white
310,male,"never married, not cohabiting",Unknown,"not enrolled, GED",3,5,"other adults, biological parent status unknown, not group quarters",urban,False,False,False,False,False,False,none of the time,True,False,True,True,1,1,True,193.0,39,68,white
311,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,4,both biological parents,urban,False,False,False,False,True,False,none of the time,True,True,True,True,4,0,True,210.0,41,73,white
312,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,3,Unknown,Unknown,False,False,False,False,False,True,none of the time,True,True,True,True,5,0,True,212.0,41,67,white
313,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,4,both biological parents,urban,False,False,False,False,False,False,none of the time,False,False,False,True,1,0,True,135.0,42,67,hispanic
314,male,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",2,3,"biological mother, marital status unknown",urban,False,False,False,False,False,False,none of the time,True,True,True,True,2,0,True,162.0,38,66,white
315,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, some college",2,4,both biological parents,urban,False,False,False,False,False,False,none of the time,True,False,True,True,2,0,True,160.0,41,70,white
316,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",1,5,"biological dad, marital status unknown",urban,False,False,False,True,False,True,none of the time,True,True,True,True,2,0,True,145.0,42,66,white
317,male,"never married, not cohabiting",GED,"not enrolled, GED",4,5,"biological mother, marital status unknown",urban,False,False,False,False,True,False,some of the time,True,True,True,True,1,0,False,215.0,40,74,hispanic
318,female,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",4,3,both biological parents,urban,False,False,False,False,True,False,some of the time,True,True,True,True,1,0,False,145.0,41,62,asian or pacific islander
319,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",3,3,Unknown,Unknown,False,False,False,False,False,True,none of the time,True,True,True,True,1,0,True,210.0,41,70,white
320,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, some college",1,5,both biological parents,urban,False,False,False,False,True,False,some of the time,True,False,True,True,1,0,True,158.0,41,69,white
321,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",3,6,"biological dad, marital status unknown",urban,False,False,False,False,True,False,none of the time,False,False,False,True,1,0,False,160.0,40,68,black
322,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,6,"biological dad, marital status unknown",urban,False,False,False,True,True,False,none of the time,True,False,True,True,1,0,False,182.0,39,66,black
323,male,"never married, not cohabiting",GED,"not enrolled, GED",0,4,"biological mother, marital status unknown",urban,False,True,False,False,False,False,some of the time,True,False,True,True,3,1,True,165.0,40,72,white
324,male,"never married, cohabiting",high school diploma (HS),"not enrolled, high school degree",3,5,both biological parents,urban,True,False,False,False,False,True,some of the time,True,True,True,True,4,1,True,170.0,42,73,white
325,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",3,4,"other adults, biological parent status unknown, not group quarters",urban,False,False,False,False,True,True,some of the time,True,True,True,True,2,0,True,160.0,40,76,white
326,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",3,10,both biological parents,urban,False,False,False,False,True,False,none of the time,True,False,True,True,1,0,False,162.0,40,67,black
327,female,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",4,10,both biological parents,urban,False,False,False,False,True,False,some of the time,True,False,True,True,1,0,False,140.0,38,60,black
328,female,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",3,4,"biological mother, marital status unknown",urban,False,False,True,False,True,False,most of the time,False,False,False,True,1,1,False,115.0,42,64,white
329,female,"never married, cohabiting",GED,"not enrolled, GED",2,5,both biological parents,urban,False,True,False,False,True,False,none of the time,True,False,True,True,2,0,True,130.0,40,59,white
330,female,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,5,both biological parents,urban,False,True,False,False,True,True,none of the time,True,False,True,True,1,0,False,137.0,38,61,white
331,female,"separated, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,3,"biological mother, marital status unknown",urban,False,False,True,False,True,False,most of the time,False,True,True,True,1,1,False,162.0,42,66,white
332,female,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,3,"biological mother, marital status unknown",urban,False,False,True,False,True,False,some of the time,True,False,True,True,1,1,False,115.0,40,66,white
333,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,3,"biological mother, marital status unknown",urban,False,False,False,False,False,True,none of the time,True,True,True,True,2,1,False,210.0,40,63,white
334,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",3,5,"biological mother, marital status unknown",urban,False,False,False,False,True,False,none of the time,True,True,True,True,2,0,True,190.0,41,76,white
335,male,"never married, not cohabiting",GED,"not enrolled, GED",0,3,"biological mother, other parent present",urban,False,True,False,True,True,False,none of the time,True,False,True,True,3,1,True,160.0,41,67,black
336,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,5,"biological mother, marital status unknown",urban,False,False,False,False,True,False,none of the time,True,False,True,True,1,1,False,180.0,39,70,black
337,female,"never married, cohabiting",high school diploma (HS),"not enrolled, high school degree",2,4,both biological parents,Unknown,False,False,False,False,True,True,some of the time,False,False,False,True,1,0,False,120.0,41,65,hispanic
338,male,"married, spouse present",Unknown,"not enrolled, no high school degree, no GED",5,4,"biological mother, marital status unknown",rural,True,False,True,True,False,True,some of the time,True,False,True,True,9,0,True,187.0,41,69,white
339,male,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",2,6,"biological mother, marital status unknown",rural,False,False,False,False,True,True,most of the time,True,True,True,True,1,1,True,141.0,38,70,white
340,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 2-year college,3,4,both biological parents,urban,False,False,False,False,False,False,some of the time,False,False,False,True,1,0,False,165.0,41,72,black
341,male,"never married, not cohabiting",GED,"not enrolled, GED",0,7,"biological mother, marital status unknown",urban,False,False,False,False,True,False,none of the time,True,True,True,True,2,0,False,195.0,41,70,white
342,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,7,"biological mother, marital status unknown",urban,False,False,False,False,True,False,some of the time,True,True,True,True,2,0,True,140.0,40,68,white
343,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 2-year college,3,6,both biological parents,urban,False,False,False,False,True,False,none of the time,True,False,True,True,1,0,False,165.0,39,72,white
344,female,"never married, not cohabiting",high school diploma (HS),"not enrolled, some college",9,5,both biological parents,rural,False,False,False,True,True,False,some of the time,True,True,True,True,1,0,False,180.0,40,60,white
345,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",4,4,both biological parents,rural,False,False,False,False,False,False,none of the time,True,False,True,True,1,0,True,128.0,40,67,white
346,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, some college",3,6,"biological mother, marital status unknown",rural,False,False,False,False,True,False,some of the time,True,False,True,True,1,1,False,250.0,41,75,white
347,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,7,Unknown,Unknown,False,True,False,False,True,False,some of the time,False,False,False,True,1,1,True,248.0,41,74,hispanic
348,male,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",4,7,"biological mother, marital status unknown",Unknown,False,True,False,False,True,False,most of the time,True,False,True,True,2,0,False,180.0,38,74,hispanic
349,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,0,6,both biological parents,urban,False,False,False,False,True,False,none of the time,True,False,True,True,1,0,True,212.0,42,72,white
350,female,"never married, cohabiting",high school diploma (HS),"not enrolled, high school degree",1,6,both biological parents,Unknown,False,False,True,False,False,False,none of the time,False,False,False,True,2,0,False,190.0,42,66,white
351,female,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,5,"biological mother, other parent present",urban,False,False,False,False,False,False,none of the time,True,False,True,True,1,0,False,237.0,40,64,white
352,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 2-year college,1,4,"other adults, biological parent status unknown, not group quarters",urban,False,True,False,False,False,True,none of the time,False,False,False,True,2,0,True,190.0,42,75,white
353,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 2-year college,3,5,both biological parents,urban,False,False,False,False,True,False,none of the time,True,True,True,True,1,0,False,212.0,38,75,white
354,female,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,2,5,both biological parents,rural,False,False,False,False,True,False,none of the time,True,True,True,True,1,0,True,115.0,41,66,white
355,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",1,4,both biological parents,urban,False,False,False,True,False,True,most of the time,False,False,False,True,1,0,False,162.0,39,75,white
356,female,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,4,Unknown,Unknown,False,False,True,True,True,False,some of the time,True,True,True,True,17,0,True,155.0,38,66,white
357,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,5,both biological parents,urban,False,False,False,False,False,True,none of the time,True,False,True,True,2,1,True,170.0,39,68,white
358,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,4,"biological mother, marital status unknown",Unknown,False,False,False,False,True,False,most of the time,True,False,True,True,1,0,False,173.0,39,66,white
359,male,"never married, cohabiting",GED,"not enrolled, GED",0,3,"biological mother, other parent present",rural,False,False,False,False,True,False,none of the time,True,True,True,True,2,1,True,212.0,41,72,white
360,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",3,5,"biological mother, marital status unknown",rural,False,False,False,False,True,True,none of the time,True,False,True,True,3,1,True,162.0,41,73,white
361,male,"never married, not cohabiting",Unknown,"not enrolled, GED",1,4,Unknown,Unknown,False,True,False,False,True,False,some of the time,True,True,True,True,4,0,True,187.0,40,68,white
362,male,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",5,4,Unknown,Unknown,True,True,False,False,True,False,some of the time,True,True,True,True,4,1,True,187.0,39,74,white
363,male,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",1,4,"biological mother, marital status unknown",urban,False,False,False,False,False,False,none of the time,True,False,True,True,1,0,True,120.0,38,68,white
364,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,1,3,both biological parents,rural,False,False,False,False,False,False,none of the time,True,False,True,True,1,0,True,160.0,41,70,white
365,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,4,"biological mother, marital status unknown",rural,False,True,False,False,False,True,none of the time,True,True,True,True,1,0,True,257.5,39,73,white
366,male,"married, spouse present",high school diploma (HS),"not enrolled, high school degree",1,3,"biological mother, marital status unknown",Unknown,False,False,False,False,False,True,some of the time,False,False,False,True,4,1,True,215.0,42,75,white
367,female,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",3,4,"biological mother, marital status unknown",urban,False,False,False,False,False,True,some of the time,True,False,True,True,4,0,True,162.0,38,64,white
368,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,1,5,both biological parents,rural,False,False,False,False,True,False,none of the time,True,False,True,True,1,0,False,205.0,41,73,white
369,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,4,"biological mother, other parent present",urban,False,False,False,False,True,False,some of the time,True,False,True,True,3,0,True,145.0,42,69,white
370,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 2-year college,2,4,both biological parents,Unknown,False,False,False,False,False,False,none of the time,True,True,True,True,1,1,True,165.0,39,75,white
371,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 2-year college,2,4,"biological father, other parent present",Unknown,False,False,False,False,True,False,none of the time,True,False,True,True,5,0,True,180.0,41,72,white
372,female,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,4,"biological dad, marital status unknown",Unknown,False,False,False,False,False,True,all of the time,True,True,True,True,3,1,True,162.0,38,64,white
373,male,"never married, cohabiting",high school diploma (HS),"not enrolled, high school degree",1,4,both biological parents,urban,False,False,False,False,False,False,none of the time,False,False,False,True,1,0,False,190.0,41,72,white
374,female,"never married, not cohabiting","bachelor's degree (BA, BS)",enrolled in a graduate program,2,4,both biological parents,rural,False,False,False,False,True,False,some of the time,True,False,True,True,1,0,False,162.0,42,65,white
375,male,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",3,2,"biological mother, marital status unknown",urban,False,False,False,False,False,False,none of the time,True,False,True,True,3,0,True,135.0,41,71,white
376,male,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,4,"biological mother, marital status unknown",urban,False,True,False,False,True,False,none of the time,True,False,True,True,7,1,True,257.5,40,71,white
377,female,"married, spouse present",GED,enrolled in a 2-year college,1,4,"biological mother, marital status unknown",urban,False,False,False,False,True,True,none of the time,True,True,True,True,2,0,True,138.0,38,65,mixed-race
378,female,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,4,"biological mother, marital status unknown",urban,False,False,True,False,True,False,some of the time,True,False,True,True,1,0,True,120.0,41,63,white
379,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, some college",1,6,both biological parents,rural,False,False,False,False,True,False,none of the time,True,False,True,True,1,0,True,162.0,42,66,white
380,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, some college",5,6,"biological mother, other parent present",rural,False,False,False,False,True,False,none of the time,True,True,True,True,1,0,False,155.0,40,68,white
381,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,1,5,both biological parents,rural,False,False,False,False,True,False,some of the time,True,False,True,True,1,1,False,155.0,39,73,white
382,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",4,5,both biological parents,urban,False,False,False,True,True,False,none of the time,True,False,True,True,1,1,False,162.0,39,72,white
383,male,"divorced, not cohabiting",high school diploma (HS),"not enrolled, some college",3,5,both biological parents,rural,False,False,False,False,False,True,none of the time,False,False,False,True,1,1,True,190.0,42,73,white
384,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, some college",1,2,"biological mother, marital status unknown",rural,False,False,False,False,True,False,none of the time,True,True,True,True,4,1,True,115.0,42,65,white
385,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,1,3,"biological mother, other parent present",rural,False,False,False,False,False,False,some of the time,True,False,True,True,1,0,True,198.0,41,70,white
386,male,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",4,4,"biological mother, marital status unknown",rural,False,False,False,False,True,False,none of the time,True,False,True,True,1,0,False,157.0,42,76,white
387,male,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,4,"biological mother, marital status unknown",rural,False,True,False,False,False,True,none of the time,True,False,True,True,5,1,True,165.0,41,74,white
388,male,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,4,"biological mother, marital status unknown",rural,False,False,False,False,True,False,some of the time,False,False,False,True,1,1,False,145.0,39,73,white
389,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",3,4,"biological mother, marital status unknown",rural,False,False,False,False,True,False,none of the time,False,False,False,True,1,0,True,165.0,42,70,white
390,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 2-year college,3,4,both biological parents,rural,False,False,False,False,False,True,some of the time,True,True,True,True,1,0,True,160.0,42,72,white
391,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",1,5,"biological mother, marital status unknown",rural,False,False,False,False,False,True,most of the time,True,False,True,True,1,1,True,160.0,39,67,white
392,male,"never married, cohabiting",high school diploma (HS),"not enrolled, some college",2,6,both biological parents,rural,False,False,True,False,True,False,none of the time,True,False,True,True,2,0,False,237.0,42,78,white
393,male,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",3,6,both biological parents,rural,False,False,True,False,False,True,some of the time,True,False,True,True,5,1,True,187.0,40,70,white
394,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,1,4,both biological parents,rural,False,False,False,False,True,False,none of the time,True,False,True,True,1,0,False,180.0,39,69,white
395,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",4,4,"biological dad, marital status unknown",urban,False,False,False,False,True,False,some of the time,True,True,True,True,4,1,True,145.0,39,71,white
396,female,"never married, not cohabiting",GED,"not enrolled, GED",3,4,"biological dad, marital status unknown",urban,False,True,False,True,False,False,most of the time,True,False,True,True,1,1,True,145.0,42,62,white
397,male,"never married, not cohabiting",GED,"not enrolled, GED",0,4,adoptive parent(s),urban,False,False,False,False,False,False,none of the time,True,False,True,True,2,0,True,187.0,39,73,white
398,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, some college",4,5,both biological parents,Unknown,False,False,False,False,True,False,none of the time,True,False,True,True,1,0,False,165.0,40,74,white
399,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,5,Unknown,Unknown,False,False,False,False,True,False,none of the time,True,True,True,True,1,1,False,137.0,39,67,white
400,male,"never married, cohabiting",high school diploma (HS),"not enrolled, high school degree",0,4,adoptive parent(s),rural,True,True,False,False,True,False,none of the time,True,False,True,True,3,1,True,220.0,42,69,black
401,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,4,adoptive parent(s),rural,False,True,False,False,True,False,none of the time,True,False,True,True,5,1,True,170.0,41,68,black
402,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,5,"biological mother, marital status unknown",urban,False,False,False,True,False,False,none of the time,False,False,False,True,1,0,False,257.5,40,80,black
403,male,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,5,"biological mother, marital status unknown",urban,False,False,False,False,False,False,none of the time,True,False,True,True,2,1,True,180.0,42,73,black
404,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,4,"other adults, biological parent status unknown, not group quarters",urban,False,False,False,False,True,False,all of the time,True,False,True,True,1,0,False,240.0,40,69,black
405,female,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",3,4,"other adults, biological parent status unknown, not group quarters",urban,False,True,False,False,True,False,most of the time,True,True,True,True,2,0,True,212.0,38,68,black
406,male,"never married, not cohabiting",GED,"not enrolled, GED",1,3,"biological mother, marital status unknown",urban,False,False,False,True,True,False,most of the time,True,False,True,True,4,1,True,170.0,41,71,white
407,female,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,3,"biological mother, marital status unknown",urban,False,False,True,True,True,False,none of the time,True,True,True,True,12,0,True,105.0,38,66,white
408,female,"separated, cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,4,"biological mother, marital status unknown",urban,False,False,True,False,True,False,some of the time,False,False,False,True,5,0,True,162.0,40,64,white
409,male,"never married, not cohabiting",GED,"not enrolled, GED",1,4,both biological parents,urban,False,False,False,False,False,False,some of the time,True,True,True,True,1,1,True,130.0,39,70,white
410,female,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",1,4,Unknown,Unknown,False,True,False,False,True,False,some of the time,True,True,True,True,1,0,False,140.0,41,64,white
411,male,"never married, not cohabiting",GED,"not enrolled, GED",3,4,group quarters,urban,False,False,False,False,False,True,all of the time,True,True,True,True,1,0,True,185.0,39,74,white
412,female,"married, spouse present",high school diploma (HS),enrolled in a 2-year college,2,4,"biological mother, marital status unknown",urban,False,False,False,False,True,False,some of the time,True,False,True,True,1,0,True,230.0,42,67,white
413,male,"never married, not cohabiting",GED,"not enrolled, GED",3,4,Unknown,Unknown,False,False,False,True,True,False,none of the time,True,True,True,True,1,1,False,186.0,41,69,white
